venda_id,data_venda,produto_id,quantidade_vendida,preco_venda_unitario,canal_venda,foi_promocao,evento_lancamento,observacao_demanda
474,2025-11-23,176,1,118.59,Site,0,0,Normal
475,2025-11-23,177,3,259.25,Site,0,0,Pico
476,2025-11-23,178,1,33.81,Loja Física,0,0,Normal
477,2025-11-23,180,1,120.02,Site,0,0,Normal
478,2025-11-23,181,1,412.26,Site,0,0,Normal
479,2025-11-23,182,4,42.05,LOJA FÍSICA,1,1,Pico
480,2025-11-23,183,3,32.17,Loja Física,0,0,Pico
481,2025-11-23,185,1,38.45,Marketplace,0,0,Normal
482,2025-11-23,192,1,43.83,Marketplace,0,0,Normal
483,2025-11-23,194,5,25.94,SITE,0,1,Pico
484,2025-11-23,195,1,26.36,Site,0,0,Normal
485,2025-11-23,196,3,27.02,Loja Física,0,0,Normal
486,2025-11-23,199,2,409.21,Site,0,0,Normal
487,2025-11-23,200,1,121.05,Site,0,0,Normal
488,2025-11-23,202,2,30.55,Loja Física,0,0,Normal
489,2025-11-23,204,2,42.24,Loja Física,0,0,Normal
490,2025-11-23,207,1,8.39,Marketplace,0,0,Pico
491,2025-11-23,213,4,31.03,Site,0,0,Pico
492,2025-11-23,216,39,81.64,Site,0,0,Normal
493,2025-11-23,217,1,338.05,Site,0,0,Normal
494,2025-11-23,218,2,55.58,Marketplace,0,0,Normal
495,2025-11-23,221,1,37.07,Marketplace,0,0,Normal
496,2025-11-23,223,1,14.09,Site,0,0,Pico
497,2025-11-23,224,2,284.12,Site,0,1,Pico
498,2025-11-23,230,2,34.88,Site,0,0,Normal
499,2025-11-23,231,1,20.42,Loja Física,0,0,Normal
500,2025-11-23,233,3,27.09,Marketplace,0,0,Pico
501,2025-11-23,234,1,99.39,Marketplace,0,0,Normal
502,2025-11-23,238,1,33.18,Site,0,0,Pico
503,2025-11-23,243,3,21.44,Site,0,1,Pico
504,2025-11-23,244,1,138.14,Site,0,0,Normal
505,2025-11-23,245,1,86.68,Site,0,0,Pico
506,2025-11-23,247,2,21.19,Site,0,1,Pico
507,2025-11-23,249,2,110.75,Site,0,0,Pico
508,2025-11-24,5,2,142.97,Site,0,0,Normal
509,2025-11-24,6,1,26.9,Marketplace,0,0,Pico
510,2025-11-24,10,1,27.39,marketplace,0,0,Pico
511,2025-11-24,12,1,51.86,Marketplace,0,0,Normal
512,2025-11-24,13,1,93.39,Marketplace,0,0,Normal
513,2025-11-24,14,1,40.11,Loja Física,0,0,Pico
514,2025-11-24,20,1,28.75,Loja Física,0,0,Normal
515,2025-11-24,23,1,51.77,Loja Física,0,0,Pico
516,2025-11-24,25,1,34.77,Site,0,0,Normal
517,2025-11-24,28,1,31.52,Marketplace,0,0,Normal
518,2025-11-24,31,1,141.33,Site,0,0,Pico
519,2025-11-24,33,1,43.42,Marketplace,0,1,Pico
520,2025-11-24,34,3,54.42,Site,0,0,Pico
521,2025-11-24,36,1,114.09,Loja Física,0,0,Pico
522,2025-11-24,40,1,31.94,Site,0,0,Normal
523,2025-11-24,41,2,138.27,Site,0,0,Normal
524,2025-11-24,46,1,136.47,LOJA FÍSICA,0,0,Normal
525,2025-11-24,47,1,94.63,Marketplace,0,0,Normal
526,2025-11-24,48,3,90.54,Site,0,1,Pico
527,2025-11-24,50,1,21.66,Site,0,0,Normal
528,2025-11-24,52,1,17.86,Site,0,0,Normal
529,2025-11-24,53,1,29.43,Site,0,0,Normal
530,2025-11-24,55,1,20.21,Marketplace,0,0,Normal
531,2025-11-24,59,1,381.26,Marketplace,0,0,Normal
532,2025-11-24,60,1,23.86,Marketplace,0,0,Normal
533,2025-11-24,61,1,41.92,Site,0,0,Normal
534,2025-11-24,62,2,148.68,Marketplace,0,0,Pico
535,2025-11-24,64,1,34.44,Site,0,0,Pico
536,2025-11-24,65,1,39.85,Site,0,0,Pico
537,2025-11-24,76,1,42.19,loja fisica,0,0,Normal
538,2025-11-24,80,14,135.58,Site,0,0,Normal
539,2025-11-24,85,2,266.63,Marketplace,0,0,Pico
540,2025-11-24,89,1,21.63,Site,0,0,Pico
541,2025-11-24,90,1,131.16,Marketplace,0,0,Normal
542,2025-11-24,91,1,29.96,Marketplace,0,0,Normal
543,2025-11-24,92,1,11.1,Marketplace,0,0,Normal
544,2025-11-24,97,4,42.66,Site,0,0,Pico
545,2025-11-24,99,1,139.86,Site,0,0,Pico
546,2025-11-24,101,1,22.67,Site,0,0,Normal
547,2025-11-24,102,1,142.36,Loja Física,0,0,Normal
548,2025-11-24,103,5,91.19,Site,1,0,Pico
549,2025-11-24,104,1,122.43,Marketplace,0,0,Pico
550,2025-11-24,106,1,99.49,Loja Física,0,0,Normal
551,2025-11-24,121,2,85.93,Site,0,0,Pico
552,2025-11-24,122,2,148.8,Site,0,0,Normal
553,2025-11-24,126,1,96.37,Site,0,0,Pico
554,2025-11-24,127,1,116.72,Loja Física,0,0,Normal
555,2025-11-24,132,2,120.97,Site,0,0,Pico
556,2025-11-24,137,1,96.11,Site,0,1,Pico
557,2025-11-24,138,1,26.78,Site,0,0,Normal
558,2025-11-24,139,1,69.72,Loja Física,0,0,Pico
559,2025-11-24,144,1,37.42,marketplace,0,0,Normal
560,2025-11-24,145,1,124.65,Site,0,0,Pico
561,2025-11-24,146,1,68.73,Site,0,0,Normal
562,2025-11-24,147,2,21.44,Site,0,1,Pico
563,2025-11-24,148,1,25.82,Site,0,0,Normal
564,2025-11-24,150,4,28.09,Site,0,1,Pico
565,2025-11-24,151,3,23.44,Site,1,0,Pico
566,2025-11-24,160,2,18.32,Loja Física,0,1,Pico
567,2025-11-24,162,2,34.59,Site,1,0,Pico
568,2025-11-24,163,1,258.46,Site,0,1,Pico
569,2025-11-24,167,1,36.99,Site,0,0,Normal
570,2025-11-24,169,2,21.4,Site,0,0,Normal
571,2025-11-24,170,1,398.25,Marketplace,0,0,Normal
572,2025-11-24,173,1,274.43,Site,0,0,Pico
573,2025-11-24,176,1,118.59,Loja Física,0,0,Normal
574,2025-11-24,180,2,120.02,Site,0,0,Normal
575,2025-11-24,181,1,412.26,Marketplace,0,0,Normal
576,2025-11-24,182,1,42.05,Site,0,1,Pico
577,2025-11-24,184,1,207.11,Marketplace,0,0,Normal
578,2025-11-24,187,1,235.86,Marketplace,0,0,Normal
579,2025-11-24,189,1,122.94,Site,0,0,Pico
580,2025-11-24,190,2,21.32,Site,0,0,Normal
581,2025-11-24,191,4,112.76,Marketplace,1,0,Pico
582,2025-11-24,192,1,43.83,Marketplace,0,0,Normal
583,2025-11-24,194,4,25.94,Marketplace,0,1,Pico
584,2025-11-24,196,4,27.02,Marketplace,1,0,Pico
585,2025-11-24,201,2,20.25,Site,0,0,Normal
586,2025-11-24,203,1,128.52,Loja Física,0,0,Normal
587,2025-11-24,207,1,8.39,Site,0,0,Pico
588,2025-11-24,209,1,126.59,Marketplace,0,0,Normal
589,2025-11-24,210,2,25.18,Site,0,0,Pico
590,2025-11-24,212,1,31.67,Site,0,0,Pico
591,2025-11-24,213,2,31.03,Site,0,0,Pico
592,2025-11-24,216,1,81.64,Loja Física,0,0,Normal
593,2025-11-24,217,2,338.05,Site,0,0,Normal
594,2025-11-24,218,5,55.58,Site,1,0,Pico
595,2025-11-24,222,1,212.12,Marketplace,0,0,Normal
596,2025-11-24,224,3,284.12,Marketplace,0,1,Pico
597,2025-11-24,225,1,138.8,Site,0,0,Pico
598,2025-11-24,229,3,33.6,Loja Física,0,0,Pico
599,2025-11-24,230,3,34.88,Site,0,0,Normal
600,2025-11-24,232,1,87.74,Site,0,0,Normal
601,2025-11-24,233,2,27.09,Site,0,0,Pico
602,2025-11-24,236,1,32.43,Loja Física,0,0,Normal
603,2025-11-24,240,1,102.92,Marketplace,0,0,Normal
604,2025-11-24,241,2,265.69,Loja Física,0,0,Normal
605,2025-11-24,242,1,63.4,Site,0,0,Pico
606,2025-11-24,243,4,21.44,Site,0,1,Pico
607,2025-11-24,245,1,86.68,Marketplace,0,0,Pico
608,2025-11-24,249,2,110.75,Marketplace,0,0,Pico
609,2025-11-24,250,1,396.47,Site,0,0,Normal
610,2025-11-25,1,1,91.54,Site,0,0,Normal
611,2025-11-25,3,2,72.68,Site,0,0,Normal
612,2025-11-25,9,6,97.28,Loja Física,1,0,Pico
613,2025-11-25,10,1,27.39,Site,0,0,Pico
614,2025-11-25,14,2,40.11,Site,0,0,Pico
615,2025-11-25,18,2,44.34,Marketplace,0,0,Normal
616,2025-11-25,20,1,28.75,Site,0,0,Normal
617,2025-11-25,24,1,96.04,Site,0,0,Normal
618,2025-11-25,25,1,34.77,Site,0,0,Normal
619,2025-11-25,31,3,141.33,Loja Física,0,0,Pico
620,2025-11-25,33,2,43.42,Site,0,1,Pico
621,2025-11-25,37,1,25.73,Site,0,0,Normal
622,2025-11-25,39,2,22.78,Marketplace,0,0,Pico
623,2025-11-25,40,1,31.94,Site,0,0,Normal
624,2025-11-25,43,1,44.66,Site,0,0,Normal
625,2025-11-25,46,1,136.47,Site,0,0,Normal
626,2025-11-25,48,2,90.54,Marketplace,0,1,Pico
627,2025-11-25,49,1,42.6,Site,0,0,Normal
628,2025-11-25,52,1,17.86,Site,0,0,Normal
629,2025-11-25,60,1,23.86,Site,0,0,Normal
630,2025-11-25,62,1,148.68,Marketplace,0,0,Pico
631,2025-11-25,63,2,123.11,Site,0,0,Pico
632,2025-11-25,64,3,34.44,Loja Física,1,0,Pico
633,2025-11-25,65,4,39.85,Site,0,0,Pico
634,2025-11-25,70,1,37.97,Site,0,0,Normal
635,2025-11-25,73,1,62.61,Site,0,0,Normal
636,2025-11-25,74,2,81.51,Marketplace,1,0,Pico
637,2025-11-25,79,1,118.07,Marketplace,0,0,Pico
638,2025-11-25,83,1,408.98,Site,0,0,Normal
639,2025-11-25,84,1,22.66,Marketplace,0,0,Normal
640,2025-11-25,85,3,266.63,Marketplace,0,0,Pico
641,2025-11-25,86,1,40.16,Marketplace,0,0,Pico
642,2025-11-25,89,1,21.63,Site,0,0,Pico
643,2025-11-25,91,1,29.96,Site,0,0,Normal
644,2025-11-25,96,1,43.51,Site,0,0,Normal
645,2025-11-25,97,1,42.66,Site,0,0,Pico
646,2025-11-25,99,1,139.86,Marketplace,0,0,Pico
647,2025-11-25,101,3,22.67,Site,0,0,Normal
648,2025-11-25,103,1,91.19,Site,0,0,Pico
649,2025-11-25,104,1,122.43,Site,0,0,Pico
650,2025-11-25,105,5,117.47,Marketplace,1,0,Pico
651,2025-11-25,109,2,38.05,Site,0,0,Normal
652,2025-11-25,111,1,24.24,Marketplace,0,0,Normal
653,2025-11-25,115,1,21.8,Site,0,0,Normal
654,2025-11-25,116,1,10.82,Loja Física,0,0,Normal
655,2025-11-25,118,4,19.12,Marketplace,0,0,Normal
656,2025-11-25,121,2,85.93,Marketplace,1,0,Pico
657,2025-11-25,123,1,20.75,Site,0,0,Pico
658,2025-11-25,125,2,36.47,Site,0,0,Pico
659,2025-11-25,126,2,96.37,Site,0,0,Pico
660,2025-11-25,131,3,43.24,Marketplace,0,0,Pico
661,2025-11-25,132,2,120.97,Site,0,0,Pico
662,2025-11-25,145,1,124.65,Site,0,0,Pico
663,2025-11-25,146,2,68.73,Marketplace,0,0,Normal
664,2025-11-25,147,1,21.44,Marketplace,0,1,Pico
665,2025-11-25,148,1,25.82,Site,0,0,Normal
666,2025-11-25,149,1,74.84,Site,0,0,Normal
667,2025-11-25,150,4,28.09,Marketplace,0,1,Pico
668,2025-11-25,151,1,23.44,Loja Física,0,0,Pico
669,2025-11-25,156,1,117.32,Site,0,0,Normal
670,2025-11-25,157,4,36.41,Marketplace,1,0,Pico
671,2025-11-25,160,2,18.32,Site,1,1,Pico
672,2025-11-25,161,2,88.69,Site,0,0,Normal
673,2025-11-25,163,1,258.46,Marketplace,0,1,Pico
674,2025-11-25,169,2,21.4,Marketplace,1,0,Pico
675,2025-11-25,175,1,38.07,Marketplace,0,0,Normal
676,2025-11-25,177,2,259.25,Marketplace,1,0,Pico
677,2025-11-25,180,1,120.02,LOJA FÍSICA,0,0,Normal
678,2025-11-25,183,1,32.17,Site,0,0,Pico
679,2025-11-25,185,1,38.45,Site,0,0,Normal
680,2025-11-25,186,1,44.79,Site,0,0,Normal
681,2025-11-25,187,3,235.86,Site,1,0,Pico
682,2025-11-25,190,1,21.32,Loja Física,0,0,Normal
683,2025-11-25,191,2,112.76,Site,0,0,Pico
684,2025-11-25,193,4,283.3,Site,1,0,Pico
685,2025-11-25,194,5,25.94,Site,0,1,Pico
686,2025-11-25,195,1,26.36,Loja Física,0,0,Normal
687,2025-11-25,201,1,20.25,Loja Física,0,0,Normal
688,2025-11-25,207,1,8.39,Site,0,0,Pico
689,2025-11-25,209,1,126.59,Site,0,0,Normal
690,2025-11-25,212,1,31.67,Site,0,0,Pico
691,2025-11-25,213,3,31.03,Site,0,0,Pico
692,2025-11-25,216,2,81.64,Site,0,0,Normal
693,2025-11-25,220,1,127.12,Marketplace,0,0,Normal
694,2025-11-25,221,1,37.07,Site,0,0,Normal
695,2025-11-25,224,1,284.12,Marketplace,0,1,Pico
696,2025-11-25,229,2,33.6,Site,0,0,Pico
697,2025-11-25,238,2,33.18,marketplace,0,0,Pico
698,2025-11-25,240,4,102.92,Marketplace,1,0,Pico
699,2025-11-25,241,1,265.69,Site,0,0,Normal
700,2025-11-25,243,2,21.44,Site,0,1,Pico
701,2025-11-25,245,3,86.68,Marketplace,0,0,Pico
702,2025-11-25,249,3,110.75,Site,0,0,Pico
703,2025-11-26,1,1,91.54,Site,0,0,Normal
704,2025-11-26,2,1,49.12,Site,0,1,Pico
705,2025-11-26,3,1,72.68,Site,0,0,Normal
706,2025-11-26,6,1,26.9,Marketplace,0,0,Pico
707,2025-11-26,9,1,97.28,Site,0,0,Pico
708,2025-11-26,10,1,27.39,Site,0,0,Pico
709,2025-11-26,12,4,51.86,Site,1,0,Pico
710,2025-11-26,19,2,38.6,Site,0,0,Normal
711,2025-11-26,20,2,28.75,Site,1,0,Pico
712,2025-11-26,23,7,51.77,Site,1,0,Pico
713,2025-11-26,24,1,96.04,Site,0,0,Normal
714,2025-11-26,25,1,34.77,Site,0,0,Normal
715,2025-11-26,27,2,112.89,Loja Física,0,0,Normal
716,2025-11-26,30,1,97.09,Marketplace,0,0,Normal
717,2025-11-26,33,1,43.42,Marketplace,0,1,Pico
718,2025-11-26,34,1,54.42,Marketplace,0,0,Pico
719,2025-11-26,43,1,44.66,Marketplace,0,0,Normal
720,2025-11-26,45,1,41.05,Marketplace,0,0,Normal
721,2025-11-26,49,1,42.6,Site,0,0,Normal
722,2025-11-26,50,1,21.66,Marketplace,0,0,Normal
723,2025-11-26,52,1,17.86,Marketplace,0,0,Normal
724,2025-11-26,56,1,320.84,Marketplace,0,0,Normal
725,2025-11-26,61,1,41.92,Marketplace,0,0,Normal
726,2025-11-26,62,3,148.68,Marketplace,0,0,Pico
727,2025-11-26,65,1,39.85,Site,0,0,Pico
728,2025-11-26,68,2,61.63,Site,0,0,Normal
729,2025-11-26,74,2,81.51,Site,1,0,Pico
730,2025-11-26,76,1,42.19,Site,0,0,Normal
731,2025-11-26,77,1,42.41,Site,0,0,Normal
732,2025-11-26,79,2,118.07,Site,1,0,Pico
733,2025-11-26,84,2,22.66,Marketplace,0,0,Normal
734,2025-11-26,85,1,266.63,Loja Física,0,0,Pico
735,2025-11-26,86,2,40.16,Site,0,0,Pico
736,2025-11-26,88,2,113.03,Marketplace,0,0,Normal
737,2025-11-26,89,1,21.63,Marketplace,0,0,Pico
738,2025-11-26,90,1,131.16,Loja Física,0,0,Normal
739,2025-11-26,91,1,29.96,Marketplace,0,0,Normal
740,2025-11-26,98,1,126.05,Site,0,0,Normal
741,2025-11-26,99,2,139.86,Marketplace,0,0,Pico
742,2025-11-26,100,1,5.16,Site,0,0,Normal
743,2025-11-26,102,1,142.36,SITE,0,0,Normal
744,2025-11-26,103,4,91.19,Site,1,0,Pico
745,2025-11-26,105,1,117.47,Marketplace,0,0,Normal
746,2025-11-26,107,1,187.81,Site,0,0,Normal
747,2025-11-26,108,1,37.7,Site,0,0,Normal
748,2025-11-26,111,2,24.24,Marketplace,0,0,Normal
749,2025-11-26,113,1,21.02,Site,0,0,Normal
750,2025-11-26,115,2,21.8,Marketplace,1,0,Pico
751,2025-11-26,121,1,85.93,Site,0,0,Pico
752,2025-11-26,122,1,148.8,Marketplace,0,0,Normal
753,2025-11-26,125,1,36.47,Marketplace,0,0,Pico
754,2025-11-26,131,2,43.24,Site,0,0,Pico
755,2025-11-26,138,1,26.78,Site,0,0,Normal
756,2025-11-26,142,1,85.3,Marketplace,0,0,Normal
757,2025-11-26,145,1,124.65,Site,0,0,Pico
758,2025-11-26,147,2,21.44,Site,0,1,Pico
759,2025-11-26,148,1,25.82,Site,0,0,Normal
760,2025-11-26,149,1,74.84,Site,0,0,Normal
761,2025-11-26,150,2,28.09,Loja Física,0,1,Pico
762,2025-11-26,151,3,23.44,Site,0,0,Pico
763,2025-11-26,152,2,82.92,Site,1,0,Pico
764,2025-11-26,156,1,117.32,Site,0,0,Normal
765,2025-11-26,157,1,36.41,Site,0,0,Normal
766,2025-11-26,158,1,139.61,Marketplace,0,0,Normal
767,2025-11-26,159,1,38.7,Site,0,0,Pico
768,2025-11-26,160,1,18.32,Site,0,1,Pico
769,2025-11-26,161,2,88.69,Loja Física,0,0,Normal
770,2025-11-26,162,1,34.59,Site,0,0,Normal
771,2025-11-26,163,1,258.46,Marketplace,0,1,Pico
772,2025-11-26,164,2,279.03,marketplace,0,1,Pico
773,2025-11-26,166,1,26.6,Site,0,1,Pico
774,2025-11-26,167,2,36.99,Marketplace,0,0,Normal
775,2025-11-26,168,1,38.5,Loja Física,0,0,Normal
776,2025-11-26,169,1,21.4,Site,0,0,Normal
777,2025-11-26,175,1,38.07,Marketplace,0,0,Normal
778,2025-11-26,177,1,259.25,Site,0,0,Pico
779,2025-11-26,190,1,21.32,Marketplace,0,0,Normal
780,2025-11-26,193,2,283.3,Marketplace,0,0,Normal
781,2025-11-26,194,7,25.94,Marketplace,0,1,Pico
782,2025-11-26,196,2,27.02,Site,0,0,Normal
783,2025-11-26,197,1,87.95,Site,0,0,Normal
784,2025-11-26,206,1,220.17,Marketplace,0,0,Normal
785,2025-11-26,209,3,126.59,Site,0,0,Normal
786,2025-11-26,210,1,25.18,Marketplace,0,0,Pico
787,2025-11-26,213,4,31.03,Site,0,0,Pico
788,2025-11-26,217,5,338.05,Marketplace,1,0,Pico
789,2025-11-26,219,1,21.26,Site,0,0,Normal
790,2025-11-26,225,1,138.8,Site,0,0,Pico
791,2025-11-26,228,2,99.49,Site,0,0,Normal
792,2025-11-26,229,1,33.6,Site,0,0,Pico
793,2025-11-26,230,1,34.88,Marketplace,0,0,Normal
794,2025-11-26,232,1,87.74,Marketplace,0,0,Normal
795,2025-11-26,234,5,99.39,Marketplace,1,0,Pico
796,2025-11-26,236,1,32.43,SITE,0,0,Normal
797,2025-11-26,238,3,33.18,Marketplace,0,0,Pico
798,2025-11-26,239,1,42.98,Site,0,0,Normal
799,2025-11-26,241,1,265.69,Site,0,0,Normal
800,2025-11-26,242,1,63.4,Site,0,0,Pico
801,2025-11-26,245,1,86.68,Marketplace,0,0,Pico
802,2025-11-26,247,1,21.19,Marketplace,0,1,Pico
803,2025-11-26,248,1,116.0,Site,0,0,Normal
804,2025-11-26,249,1,110.75,Marketplace,0,0,Pico
805,2025-11-27,2,4,49.12,Loja Física,0,1,Pico
806,2025-11-27,3,2,72.68,Site,0,0,Normal
807,2025-11-27,10,2,27.39,Site,0,0,Pico
808,2025-11-27,11,1,38.05,Marketplace,0,0,Normal
809,2025-11-27,12,1,51.86,Site,0,0,Normal
810,2025-11-27,17,1,137.07,Marketplace,0,0,Normal
811,2025-11-27,19,2,38.6,Marketplace,0,0,Normal
812,2025-11-27,20,2,28.75,Site,1,0,Pico
813,2025-11-27,21,1,145.78,Marketplace,0,0,Pico
814,2025-11-27,23,4,51.77,Marketplace,1,0,Pico
815,2025-11-27,30,1,97.09,Site,0,0,Normal
816,2025-11-27,32,1,36.12,Marketplace,0,0,Normal
817,2025-11-27,33,1,43.42,Site,0,1,Pico
818,2025-11-27,36,1,114.09,Marketplace,0,0,Pico
819,2025-11-27,40,1,31.94,Site,0,0,Normal
820,2025-11-27,41,1,138.27,Site,0,0,Normal
821,2025-11-27,43,1,44.66,Marketplace,0,0,Normal
822,2025-11-27,44,1,138.28,Site,0,0,Pico
823,2025-11-27,48,5,90.54,Site,1,1,Pico
824,2025-11-27,51,1,31.37,Marketplace,0,0,Normal
825,2025-11-27,53,1,29.43,Site,0,0,Normal
826,2025-11-27,55,1,20.21,Site,0,0,Normal
827,2025-11-27,57,1,52.9,Marketplace,0,0,Pico
828,2025-11-27,59,1,381.26,Site,0,0,Normal
829,2025-11-27,60,1,23.86,Site,0,0,Normal
830,2025-11-27,61,1,41.92,Site,0,0,Normal
831,2025-11-27,63,1,123.11,Site,0,0,Pico
832,2025-11-27,64,4,34.44,Loja Física,1,0,Pico
833,2025-11-27,66,3,115.56,Marketplace,0,0,Normal
834,2025-11-27,75,1,64.27,Loja Física,0,0,Normal
835,2025-11-27,76,3,42.19,SITE,0,0,Normal
836,2025-11-27,79,1,118.07,Marketplace,0,0,Pico
837,2025-11-27,85,1,266.63,Site,0,0,Pico
838,2025-11-27,86,2,40.16,Loja Física,0,0,Pico
839,2025-11-27,91,1,29.96,Marketplace,0,0,Normal
840,2025-11-27,92,1,11.1,Site,0,0,Normal
841,2025-11-27,93,2,141.99,Marketplace,0,0,Normal
842,2025-11-27,94,1,25.51,Marketplace,0,0,Normal
843,2025-11-27,97,1,42.66,Site,0,0,Pico
844,2025-11-27,98,1,126.05,Site,0,0,Normal
845,2025-11-27,105,1,117.47,Marketplace,0,0,Normal
846,2025-11-27,107,1,187.81,Site,0,0,Normal
847,2025-11-27,108,2,37.7,Site,0,0,Normal
848,2025-11-27,109,1,38.05,Site,0,0,Normal
849,2025-11-27,118,2,19.12,Site,0,0,Normal
850,2025-11-27,119,1,23.27,Site,0,0,Normal
851,2025-11-27,122,1,148.8,Site,0,0,Normal
852,2025-11-27,129,1,60.13,Site,0,0,Normal
853,2025-11-27,132,1,120.97,Marketplace,0,0,Pico
854,2025-11-27,137,1,96.11,Site,0,0,Normal
855,2025-11-27,139,1,69.72,Site,0,0,Pico
856,2025-11-27,145,1,124.65,Site,0,0,Pico
857,2025-11-27,146,2,68.73,Site,0,0,Normal
858,2025-11-27,147,2,21.44,Marketplace,0,1,Pico
859,2025-11-27,149,1,74.84,Site,0,0,Normal
860,2025-11-27,150,3,28.09,Site,0,1,Pico
861,2025-11-27,155,2,19.27,Site,0,0,Pico
862,2025-11-27,157,2,36.41,Site,1,0,Pico
863,2025-11-27,159,1,38.7,Marketplace,0,0,Pico
864,2025-11-27,160,1,18.32,Site,0,1,Pico
865,2025-11-27,161,1,88.69,Loja Física,0,0,Normal
866,2025-11-27,163,4,258.46,Site,1,1,Pico
867,2025-11-27,164,2,279.03,Loja Física,0,1,Pico
868,2025-11-27,165,2,21.62,Site,0,0,Normal
869,2025-11-27,175,2,38.07,Loja Física,1,0,Pico
870,2025-11-27,177,3,259.25,Marketplace,0,0,Pico
871,2025-11-27,178,3,33.81,Site,1,0,Pico
872,2025-11-27,180,1,120.02,Site,0,0,Normal
873,2025-11-27,181,1,412.26,Site,0,0,Normal
874,2025-11-27,182,2,42.05,Market Place,0,0,Normal
875,2025-11-27,185,1,38.45,Site,0,0,Normal
876,2025-11-27,186,1,44.79,Site,0,0,Normal
877,2025-11-27,187,1,235.86,Site,0,0,Normal
878,2025-11-27,188,2,71.75,Marketplace,0,0,Normal
879,2025-11-27,191,3,112.76,Site,0,0,Pico
880,2025-11-27,192,2,43.83,Site,0,0,Normal
881,2025-11-27,194,2,25.94,Marketplace,0,0,Pico
882,2025-11-27,195,1,26.36,Site,0,0,Normal
883,2025-11-27,200,1,121.05,Site,0,0,Normal
884,2025-11-27,201,1,20.25,Site,0,0,Normal
885,2025-11-27,203,1,128.52,Marketplace,0,0,Normal
886,2025-11-27,206,1,220.17,Site,0,0,Normal
887,2025-11-27,207,2,8.39,Site,0,0,Pico
888,2025-11-27,208,1,62.78,Site,0,0,Normal
889,2025-11-27,212,2,31.67,Site,0,0,Pico
890,2025-11-27,216,1,81.64,Loja Física,0,0,Normal
891,2025-11-27,218,1,55.58,Site,0,0,Normal
892,2025-11-27,219,1,21.26,Site,0,0,Normal
893,2025-11-27,221,1,37.07,Site,0,0,Normal
894,2025-11-27,229,1,33.6,Marketplace,0,0,Pico
895,2025-11-27,230,1,34.88,Site,0,0,Normal
896,2025-11-27,232,1,87.74,Site,0,0,Normal
897,2025-11-27,233,3,27.09,Loja Física,0,0,Pico
898,2025-11-27,235,2,81.45,Site,0,0,Pico
899,2025-11-27,236,2,32.43,Site,0,0,Normal
900,2025-11-27,238,2,33.18,Site,0,0,Pico
901,2025-11-27,242,2,63.4,Loja Física,0,0,Pico
902,2025-11-27,243,4,21.44,Marketplace,0,1,Pico
903,2025-11-27,244,2,138.14,Site,0,0,Normal
904,2025-11-27,247,1,21.19,Loja Física,0,1,Pico
905,2025-11-27,249,2,110.75,Site,0,0,Pico
906,2025-11-28,2,3,49.12,Marketplace,0,1,Pico
907,2025-11-28,3,1,72.68,Marketplace,0,0,Normal
908,2025-11-28,6,1,26.9,Site,0,0,Pico
909,2025-11-28,9,3,97.28,Loja Física,0,0,Pico
910,2025-11-28,12,1,51.86,Site,0,0,Normal
911,2025-11-28,13,1,93.39,Site,0,0,Normal
912,2025-11-28,14,1,40.11,Site,0,0,Pico
913,2025-11-28,16,1,139.08,Site,0,0,Normal
914,2025-11-28,17,1,137.07,Marketplace,0,0,Normal
915,2025-11-28,18,1,44.34,Marketplace,0,0,Normal
916,2025-11-28,24,1,96.04,Site,0,0,Normal
917,2025-11-28,33,2,43.42,Loja Física,0,1,Pico
918,2025-11-28,39,3,22.78,Loja Física,0,0,Pico
919,2025-11-28,40,1,31.94,Marketplace,0,0,Normal
920,2025-11-28,43,2,44.66,Site,0,0,Normal
921,2025-11-28,44,1,138.28,Site,0,0,Pico
922,2025-11-28,48,2,90.54,Marketplace,0,1,Pico
923,2025-11-28,50,1,21.66,Site,0,0,Normal
924,2025-11-28,52,1,17.86,Site,0,0,Normal
925,2025-11-28,62,1,148.68,Marketplace,0,0,Pico
926,2025-11-28,64,2,34.44,Site,0,0,Pico
927,2025-11-28,65,2,39.85,Site,0,0,Pico
928,2025-11-28,72,1,119.72,Marketplace,0,0,Normal
929,2025-11-28,74,1,81.51,Marketplace,0,0,Normal
930,2025-11-28,79,3,118.07,Site,1,0,Pico
931,2025-11-28,81,1,243.96,Marketplace,0,1,Pico
932,2025-11-28,88,1,113.03,Marketplace,0,0,Normal
933,2025-11-28,89,3,21.63,Site,0,0,Pico
934,2025-11-28,91,2,29.96,Marketplace,1,0,Pico
935,2025-11-28,97,1,42.66,Site,0,0,Pico
936,2025-11-28,98,4,126.05,Site,1,0,Pico
937,2025-11-28,101,1,22.67,Site,0,0,Normal
938,2025-11-28,102,1,142.36,Marketplace,0,0,Normal
939,2025-11-28,104,1,122.43,Site,0,0,Pico
940,2025-11-28,105,1,117.47,Site,0,0,Normal
941,2025-11-28,106,1,99.49,Site,0,0,Normal
942,2025-11-28,111,1,24.24,Marketplace,0,0,Normal
943,2025-11-28,113,1,21.02,Loja Física,0,0,Normal
944,2025-11-28,115,1,21.8,Site,0,0,Normal
945,2025-11-28,117,1,60.66,Marketplace,0,0,Normal
946,2025-11-28,118,1,19.12,Marketplace,0,0,Normal
947,2025-11-28,119,1,23.27,Site,0,0,Normal
948,2025-11-28,121,1,85.93,Marketplace,0,0,Pico
